season,competition_scope,player_name,nationality,position,squad,age,born,appearances,starts,minutes,nineties,goals,assists,penalty_goals,penalty_attempts,own_goals,yellow_cards,red_cards,xg,npxg,xag,progressive_carries,progressive_passes,progressive_receives,shots,shots_on_target,passes_completed,passes_attempted,pass_accuracy,key_passes,crosses,tackles,tackles_won,interceptions,clearances,errors,touches,touches_att_pen,dribbles_attempted,dribbles_completed,carries,passes_into_final_third,carries_into_final_third,shot_creating_actions,goal_creating_actions,recoveries,fouls_committed,fouls_drawn,aerial_duels_won,aerial_duels_lost,clean_sheets,goals_conceded,saves,penalties_saved,source_dataset
2024-25,serie_a_league,Yacine Adli,fr FRA,MF,Fiorentina,24.0,2000.0,25,14,1219,13.5,4,6,0,0,0.0,3,1,1.0,1.0,2.4,24.0,103.0,30.0,14.0,5.0,718.0,890.0,80.7,23.0,63.0,32.0,19.0,6.0,19.0,0.0,1021.0,11.0,32.0,12.0,618.0,84.0,28.0,50.0,10.0,77.0,9.0,1.0,5.0,16.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Vasilije Adžić,me MNE,"MF,FW",Juventus,18.0,2006.0,6,0,42,0.5,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,15.0,20.0,75.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,14.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Michel Aebischer,ch SUI,MF,Bologna,27.0,1997.0,14,9,724,8.0,0,0,0,0,0.0,2,0,0.4,0.4,0.4,8.0,33.0,17.0,10.0,5.0,366.0,419.0,87.4,8.0,14.0,18.0,13.0,7.0,6.0,0.0,485.0,10.0,6.0,3.0,291.0,41.0,12.0,18.0,0.0,35.0,16.0,0.0,5.0,9.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Honest Ahanor,it ITA,"DF,MF",Genoa,16.0,2008.0,6,3,270,3.0,0,0,0,0,0.0,0,0,0.5,0.5,0.1,3.0,3.0,7.0,3.0,1.0,51.0,76.0,67.1,2.0,4.0,7.0,5.0,1.0,9.0,0.0,106.0,7.0,1.0,0.0,52.0,0.0,1.0,5.0,0.0,14.0,2.0,1.0,5.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Junior Ajayi,ci CIV,FW,Hellas Verona,19.0,2004.0,2,0,13,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Jean-Daniel Akpa-Akpro,ci CIV,MF,Monza,31.0,1992.0,14,12,966,10.7,0,0,0,0,0.0,4,0,0.3,0.3,0.2,21.0,19.0,22.0,4.0,2.0,275.0,346.0,79.5,3.0,6.0,30.0,18.0,13.0,16.0,1.0,505.0,7.0,38.0,12.0,306.0,19.0,15.0,12.0,1.0,54.0,24.0,1.0,11.0,15.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,David Akpan Ankeye,ng NGA,"FW,MF",Genoa,22.0,2002.0,4,0,45,0.5,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Faride Alidou,de GER,"FW,MF",Hellas Verona,23.0,2001.0,3,0,71,0.8,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,16.0,20.0,80.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,31.0,0.0,4.0,2.0,17.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Dele Alli,eng ENG,MF,Como,28.0,1996.0,1,0,9,0.1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Pontus Almqvist,se SWE,"FW,MF",Parma,25.0,1999.0,29,10,1112,12.4,1,1,0,0,0.0,5,0,2.1,2.1,1.3,42.0,12.0,85.0,26.0,9.0,215.0,297.0,72.4,10.0,11.0,17.0,13.0,19.0,8.0,0.0,462.0,53.0,50.0,20.0,298.0,4.0,18.0,26.0,2.0,40.0,15.0,3.0,9.0,15.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Giorgio Altare,it ITA,DF,Venezia,25.0,1998.0,12,8,753,8.4,0,0,0,0,1.0,2,0,0.2,0.2,0.1,4.0,20.0,5.0,3.0,1.0,283.0,389.0,72.8,1.0,7.0,13.0,12.0,17.0,49.0,0.0,505.0,6.0,6.0,5.0,235.0,15.0,10.0,5.0,0.0,27.0,10.0,0.0,19.0,17.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Sofyan Amrabat,ma MAR,MF,Fiorentina,27.0,1996.0,2,2,180,2.0,0,0,0,0,0.0,0,0,0.0,0.0,0.1,2.0,14.0,1.0,0.0,0.0,112.0,133.0,84.2,2.0,3.0,3.0,2.0,0.0,2.0,0.0,140.0,0.0,0.0,0.0,84.0,10.0,0.0,4.0,0.0,7.0,4.0,0.0,1.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Angeliño,es ESP,DF,Roma,27.0,1997.0,38,36,3177,35.3,2,1,0,0,0.0,1,0,1.4,1.4,3.7,66.0,172.0,172.0,24.0,6.0,1544.0,1969.0,78.4,50.0,116.0,46.0,24.0,28.0,98.0,0.0,2266.0,47.0,27.0,11.0,1202.0,135.0,52.0,89.0,7.0,101.0,32.0,4.0,30.0,27.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Lorenzo Anghelè,it ITA,FW,Juventus,19.0,2005.0,1,0,6,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Faustino Anjorin,eng ENG,MF,Empoli,22.0,2001.0,22,14,1114,12.4,2,3,0,0,0.0,3,0,0.9,0.9,1.7,28.0,55.0,35.0,23.0,7.0,355.0,441.0,80.5,17.0,17.0,29.0,13.0,13.0,20.0,0.0,628.0,17.0,41.0,16.0,327.0,44.0,17.0,32.0,5.0,65.0,24.0,2.0,9.0,15.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Marko Arnautović,at AUT,FW,Inter,35.0,1989.0,17,5,527,5.9,4,2,0,0,0.0,1,0,3.3,3.3,1.2,4.0,16.0,61.0,13.0,6.0,113.0,158.0,71.5,7.0,5.0,7.0,5.0,1.0,1.0,0.0,198.0,39.0,3.0,2.0,99.0,6.0,3.0,15.0,2.0,10.0,3.0,0.0,12.0,7.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Kristjan Asllani,al ALB,MF,Inter,22.0,2002.0,21,10,980,10.9,2,2,2,2,0.0,4,0,2.5,0.9,1.9,7.0,55.0,20.0,14.0,3.0,868.0,973.0,89.2,15.0,43.0,14.0,3.0,9.0,13.0,1.0,1061.0,9.0,6.0,1.0,700.0,74.0,14.0,31.0,3.0,49.0,8.0,1.0,4.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Arthur Atta,fr FRA,"MF,FW",Udinese,21.0,2003.0,27,12,1251,13.9,0,1,0,0,0.0,5,0,1.3,1.3,1.4,31.0,57.0,77.0,26.0,7.0,509.0,633.0,80.4,18.0,24.0,20.0,12.0,7.0,15.0,1.0,813.0,39.0,61.0,27.0,515.0,42.0,31.0,46.0,2.0,57.0,16.0,1.0,14.0,20.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Emil Audero,id IDN,GK,Como,27.0,1997.0,8,8,720,8.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,253.0,82.6,0.0,0.0,0.0,0.0,0.0,4.0,1.0,269.0,0.0,0.0,0.0,177.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,18.0,16.0,0.0,Football Players Stats 2024-2025
2024-25,serie_a_league,Tommaso Augello,it ITA,DF,Cagliari,29.0,1994.0,38,30,2713,30.1,0,7,0,0,0.0,3,0,0.3,0.3,4.6,58.0,118.0,113.0,8.0,0.0,1179.0,1640.0,71.9,39.0,207.0,49.0,28.0,16.0,109.0,2.0,1902.0,12.0,43.0,24.0,882.0,79.0,37.0,73.0,11.0,135.0,15.0,0.0,49.0,22.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Carlos Augusto,br BRA,DF,Inter,25.0,1999.0,28,15,1625,18.1,3,2,0,0,0.0,1,0,2.8,2.8,1.6,31.0,80.0,83.0,24.0,6.0,1083.0,1227.0,88.3,9.0,19.0,29.0,14.0,9.0,50.0,0.0,1413.0,43.0,12.0,7.0,837.0,61.0,26.0,24.0,3.0,70.0,9.0,2.0,57.0,35.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Yann Aurel Bisseck,de GER,DF,Inter,23.0,2000.0,26,16,1553,17.3,3,2,0,0,0.0,4,0,2.6,2.6,0.9,32.0,93.0,44.0,21.0,5.0,1179.0,1284.0,91.8,7.0,8.0,17.0,11.0,17.0,64.0,1.0,1465.0,43.0,15.0,3.0,998.0,77.0,27.0,20.0,4.0,66.0,15.0,1.0,47.0,15.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Paulo Azzi,br BRA,DF,Cagliari,30.0,1994.0,6,5,426,4.7,0,0,0,0,0.0,2,0,0.5,0.5,0.9,15.0,13.0,26.0,8.0,3.0,126.0,180.0,70.0,5.0,22.0,11.0,9.0,5.0,11.0,0.0,242.0,8.0,13.0,8.0,119.0,7.0,10.0,15.0,0.0,24.0,5.0,0.0,6.0,5.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Oussama El Azzouzi,ma MAR,MF,Bologna,23.0,2001.0,2,0,19,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,18.0,94.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Jacopo Bacci,it ITA,MF,Empoli,19.0,2005.0,3,0,31,0.3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,54.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Milan Badelj,hr CRO,MF,Genoa,35.0,1989.0,23,21,1472,16.4,1,0,0,0,0.0,2,0,1.0,1.0,1.1,8.0,83.0,14.0,14.0,2.0,681.0,836.0,81.5,12.0,5.0,29.0,16.0,20.0,43.0,0.0,1014.0,13.0,20.0,9.0,499.0,73.0,8.0,26.0,1.0,74.0,18.0,2.0,10.0,6.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Mitchel Bakker,nl NED,MF,Atalanta,24.0,2000.0,1,0,22,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,77.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Tommaso Baldanzi,it ITA,"MF,FW",Roma,21.0,2003.0,31,5,832,9.2,1,1,0,0,0.0,2,0,1.4,1.4,1.0,39.0,23.0,57.0,20.0,4.0,305.0,363.0,84.0,10.0,7.0,12.0,4.0,6.0,8.0,0.0,472.0,38.0,39.0,17.0,292.0,22.0,31.0,36.0,4.0,48.0,7.0,2.0,1.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Keita Baldé,sn SEN,FW,Monza,29.0,1995.0,11,8,638,7.1,2,0,0,0,0.0,2,0,1.1,1.1,0.2,19.0,35.0,29.0,14.0,5.0,199.0,223.0,89.2,4.0,6.0,1.0,1.0,2.0,0.0,0.0,289.0,17.0,16.0,5.0,216.0,19.0,15.0,21.0,0.0,12.0,7.0,2.0,5.0,11.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Botond Balogh,hu HUN,DF,Parma,22.0,2002.0,29,23,2053,22.8,0,1,0,0,0.0,5,0,0.4,0.4,0.1,7.0,37.0,1.0,3.0,0.0,861.0,964.0,89.3,2.0,1.0,36.0,16.0,25.0,141.0,2.0,1228.0,8.0,0.0,0.0,621.0,24.0,3.0,8.0,2.0,64.0,17.0,0.0,34.0,29.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Mario Balotelli,it ITA,"FW,MF",Genoa,33.0,1990.0,6,0,62,0.7,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,4.0,15.0,26.7,0.0,3.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Lameck Banda,zm ZAM,"FW,MF",Lecce,23.0,2001.0,15,6,610,6.8,0,1,0,0,0.0,1,0,1.2,1.2,1.1,27.0,7.0,46.0,17.0,4.0,125.0,162.0,77.2,11.0,26.0,8.0,5.0,2.0,8.0,1.0,252.0,21.0,28.0,10.0,169.0,3.0,10.0,23.0,1.0,30.0,10.0,3.0,2.0,13.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Daniel Bandeira,pt POR,MF,Hellas Verona,24.0,2000.0,11,4,407,4.5,0,0,0,0,0.0,1,0,0.0,0.0,0.1,1.0,25.0,4.0,2.0,1.0,194.0,235.0,82.6,3.0,8.0,4.0,0.0,6.0,8.0,0.0,266.0,0.0,1.0,1.0,148.0,18.0,2.0,6.0,0.0,36.0,4.0,0.0,7.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Mattia Bani,it ITA,DF,Genoa,30.0,1993.0,20,19,1507,16.7,0,0,0,0,0.0,3,0,1.2,1.2,0.2,6.0,25.0,3.0,8.0,3.0,768.0,879.0,87.4,2.0,4.0,19.0,10.0,22.0,85.0,2.0,1048.0,10.0,5.0,2.0,558.0,18.0,1.0,7.0,2.0,60.0,7.0,0.0,22.0,23.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Antonín Barák,cz CZE,MF,Fiorentina,29.0,1994.0,1,1,54,0.6,0,0,0,0,0.0,0,0,0.1,0.1,0.3,2.0,2.0,5.0,2.0,2.0,17.0,20.0,85.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,25.0,3.0,1.0,0.0,20.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Federico Barba,it ITA,DF,Como,30.0,1993.0,7,5,431,4.8,0,0,0,0,0.0,0,0,0.2,0.2,0.0,5.0,25.0,5.0,2.0,1.0,258.0,292.0,88.4,0.0,3.0,2.0,2.0,4.0,15.0,0.0,320.0,5.0,0.0,0.0,201.0,18.0,2.0,3.0,0.0,19.0,3.0,0.0,5.0,8.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Nicolò Barella,it ITA,MF,Inter,27.0,1997.0,32,28,2456,27.3,3,6,0,0,0.0,4,0,2.2,2.2,4.5,63.0,235.0,133.0,42.0,9.0,1484.0,1808.0,82.1,55.0,68.0,50.0,31.0,12.0,16.0,1.0,2064.0,42.0,57.0,23.0,1393.0,172.0,47.0,112.0,15.0,165.0,25.0,4.0,26.0,25.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Davide Bartesaghi,it ITA,DF,Milan,18.0,2005.0,4,1,118,1.3,0,0,0,0,0.0,0,1,0.0,0.0,0.1,2.0,2.0,17.0,1.0,1.0,65.0,76.0,85.5,2.0,10.0,4.0,2.0,3.0,1.0,0.0,89.0,2.0,2.0,0.0,55.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Federico Baschirotto,it ITA,DF,Lecce,27.0,1996.0,38,38,3420,38.0,2,0,0,0,0.0,3,0,1.2,1.2,0.2,13.0,71.0,5.0,22.0,8.0,1409.0,1635.0,86.2,4.0,5.0,37.0,25.0,23.0,237.0,2.0,2043.0,36.0,5.0,4.0,940.0,51.0,9.0,17.0,1.0,93.0,31.0,0.0,104.0,55.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Daniele Baselli,it ITA,MF,Como,32.0,1992.0,2,1,22,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,24.0,27.0,88.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Alessandro Bastoni,it ITA,DF,Inter,25.0,1999.0,32,30,2333,25.9,1,5,0,0,0.0,6,1,0.8,0.8,2.3,62.0,162.0,83.0,12.0,2.0,1966.0,2225.0,88.4,27.0,61.0,46.0,23.0,21.0,52.0,1.0,2446.0,28.0,16.0,7.0,1633.0,128.0,72.0,71.0,11.0,96.0,43.0,3.0,44.0,24.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Reda Belahyane,ma MAR,MF,Hellas Verona,20.0,2004.0,22,17,1658,18.4,0,2,0,0,0.0,6,1,0.2,0.2,1.0,22.0,73.0,13.0,6.0,2.0,587.0,701.0,83.7,16.0,3.0,36.0,26.0,10.0,22.0,1.0,884.0,8.0,52.0,33.0,551.0,71.0,17.0,41.0,3.0,109.0,31.0,1.0,5.0,15.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Reda Belahyane,ma MAR,MF,Lazio,20.0,2004.0,6,1,198,2.2,0,0,0,0,0.0,0,1,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,85.0,94.0,90.4,0.0,0.0,8.0,6.0,1.0,5.0,0.0,118.0,0.0,6.0,3.0,76.0,9.0,1.0,0.0,0.0,13.0,4.0,0.0,2.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Raoul Bellanova,it ITA,DF,Torino,24.0,2000.0,1,1,87,1.0,0,0,0,0,0.0,0,0,0.0,0.0,0.1,4.0,0.0,5.0,1.0,0.0,31.0,43.0,72.1,1.0,5.0,0.0,0.0,0.0,4.0,0.0,51.0,1.0,1.0,0.0,34.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Raoul Bellanova,it ITA,DF,Atalanta,24.0,2000.0,34,27,2402,26.7,0,9,0,0,0.0,3,0,1.1,1.1,4.7,83.0,87.0,191.0,18.0,5.0,977.0,1264.0,77.3,34.0,156.0,24.0,14.0,18.0,45.0,0.0,1469.0,48.0,48.0,21.0,822.0,45.0,51.0,56.0,11.0,117.0,15.0,1.0,23.0,23.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Andrea Belotti,it ITA,FW,Como,30.0,1993.0,18,7,593,6.6,2,0,0,0,0.0,1,0,2.5,2.5,0.4,9.0,9.0,33.0,19.0,3.0,90.0,120.0,75.0,7.0,5.0,7.0,5.0,1.0,8.0,0.0,185.0,28.0,6.0,2.0,106.0,5.0,5.0,14.0,0.0,17.0,9.0,2.0,18.0,26.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,23.0,2001.0,32,20,1864,20.7,5,4,2,3,0.0,6,0,5.4,3.1,3.0,23.0,64.0,94.0,26.0,6.0,459.0,591.0,77.7,29.0,7.0,23.0,10.0,5.0,14.0,0.0,791.0,51.0,30.0,15.0,468.0,38.0,18.0,63.0,9.0,59.0,31.0,2.0,32.0,53.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Adrian Benedyczak,pl POL,"FW,MF",Parma,23.0,2000.0,9,2,214,2.4,0,0,0,0,0.0,0,0,0.3,0.3,0.1,3.0,3.0,12.0,3.0,0.0,35.0,52.0,67.3,2.0,1.0,0.0,0.0,0.0,8.0,0.0,79.0,4.0,2.0,0.0,44.0,2.0,2.0,3.0,0.0,3.0,4.0,0.0,9.0,12.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Ismaël Bennacer,dz ALG,MF,Milan,26.0,1997.0,6,4,300,3.3,0,0,0,0,0.0,2,0,0.1,0.1,0.1,8.0,23.0,12.0,3.0,2.0,197.0,221.0,89.1,4.0,6.0,5.0,4.0,3.0,1.0,0.0,249.0,1.0,10.0,9.0,156.0,22.0,4.0,12.0,1.0,17.0,5.0,0.0,3.0,1.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Medon Berisha,al ALB,MF,Lecce,20.0,2003.0,17,7,716,8.0,0,1,0,0,0.0,5,0,0.7,0.7,0.6,13.0,42.0,17.0,24.0,6.0,312.0,400.0,78.0,11.0,29.0,12.0,8.0,11.0,5.0,2.0,486.0,7.0,9.0,3.0,279.0,46.0,7.0,29.0,2.0,36.0,16.0,2.0,7.0,7.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Adrian Bernabe,es ESP,MF,Parma,23.0,2001.0,21,18,1453,16.1,1,1,0,0,0.0,1,0,1.3,1.3,1.1,37.0,115.0,20.0,27.0,5.0,823.0,984.0,83.6,22.0,29.0,29.0,18.0,7.0,26.0,1.0,1140.0,8.0,33.0,15.0,738.0,103.0,39.0,58.0,4.0,72.0,9.0,4.0,4.0,4.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Antoine Bernede,fr FRA,MF,Hellas Verona,25.0,1999.0,14,7,594,6.6,1,0,0,0,0.0,2,0,0.8,0.8,0.5,7.0,29.0,22.0,4.0,2.0,178.0,242.0,73.6,10.0,13.0,15.0,8.0,5.0,3.0,0.0,297.0,3.0,4.0,2.0,156.0,25.0,6.0,22.0,1.0,38.0,16.0,0.0,6.0,8.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Sam Beukema,nl NED,DF,Bologna,25.0,1998.0,35,33,3012,33.5,0,1,0,0,0.0,1,0,1.5,1.5,0.9,27.0,153.0,9.0,15.0,4.0,1826.0,2114.0,86.4,10.0,8.0,54.0,29.0,30.0,111.0,0.0,2419.0,32.0,2.0,1.0,1519.0,169.0,33.0,36.0,6.0,135.0,28.0,0.0,93.0,71.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Alessandro Bianco,it ITA,MF,Monza,21.0,2002.0,34,29,2600,28.9,1,0,0,0,0.0,9,0,1.3,1.3,1.2,35.0,125.0,24.0,26.0,6.0,1314.0,1525.0,86.2,18.0,23.0,51.0,28.0,22.0,53.0,4.0,1818.0,14.0,41.0,17.0,1186.0,139.0,32.0,38.0,0.0,122.0,43.0,0.0,16.0,28.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Alessandro Bianco,it ITA,MF,Fiorentina,21.0,2002.0,1,0,18,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Jaka Bijol,si SVN,DF,Udinese,25.0,1999.0,34,34,2963,32.9,1,0,0,0,1.0,13,1,2.0,2.0,0.6,22.0,98.0,10.0,19.0,6.0,1432.0,1712.0,83.6,12.0,3.0,43.0,25.0,38.0,182.0,1.0,2083.0,49.0,3.0,2.0,1211.0,109.0,12.0,30.0,1.0,101.0,49.0,0.0,109.0,52.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Philip Billing,dk DEN,MF,Napoli,28.0,1996.0,10,1,197,2.2,1,0,0,0,0.0,1,0,1.5,1.5,0.1,1.0,5.0,8.0,6.0,3.0,79.0,101.0,78.2,3.0,2.0,9.0,6.0,4.0,6.0,0.0,136.0,5.0,3.0,1.0,62.0,6.0,0.0,8.0,1.0,8.0,10.0,1.0,11.0,10.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Cristiano Biraghi,it ITA,DF,Torino,31.0,1992.0,15,13,1158,12.9,0,0,0,0,1.0,0,0,0.5,0.5,2.7,24.0,36.0,49.0,10.0,1.0,513.0,717.0,71.5,25.0,107.0,16.0,10.0,8.0,44.0,0.0,832.0,12.0,8.0,1.0,390.0,45.0,18.0,41.0,0.0,39.0,9.0,1.0,8.0,11.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Cristiano Biraghi,it ITA,DF,Fiorentina,31.0,1992.0,8,5,433,4.8,1,0,0,0,0.0,1,0,0.2,0.2,0.3,3.0,15.0,17.0,5.0,2.0,259.0,309.0,83.8,6.0,30.0,4.0,4.0,4.0,11.0,0.0,335.0,1.0,0.0,0.0,178.0,16.0,2.0,8.0,0.0,10.0,4.0,0.0,2.0,3.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Samuele Birindelli,it ITA,"DF,MF",Monza,25.0,1999.0,21,18,1468,16.3,3,0,0,0,0.0,2,0,2.1,2.1,1.4,40.0,35.0,100.0,16.0,10.0,470.0,621.0,75.7,18.0,64.0,22.0,15.0,10.0,34.0,2.0,757.0,29.0,10.0,5.0,457.0,24.0,27.0,35.0,2.0,47.0,16.0,1.0,5.0,15.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Bjarki Bjarkason,is ISL,"DF,MF",Venezia,24.0,2000.0,9,1,165,1.8,0,0,0,0,0.0,2,0,0.0,0.0,0.1,6.0,10.0,13.0,0.0,0.0,78.0,89.0,87.6,1.0,7.0,3.0,2.0,2.0,4.0,0.0,111.0,0.0,6.0,1.0,71.0,5.0,2.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,,,,,Football Players Stats 2024-2025
2024-25,serie_a_league,Emil Bohinen,no NOR,MF,Genoa,25.0,1999.0,3,1,166,1.8,0,0,0,0,0.0,0,0,0.1,0.1,0.1,6.0,5.0,2.0,2.0,0.0,69.0,86.0,80.2,3.0,0.0,4.0,4.0,1.0,6.0,0.0,109.0,3.0,0.0,0.0,51.0,1.0,3.0,5.0,0.0,9.0,3.0,1.0,2.0,1.0,,,,,Football Players Stats 2024-2025
